HolderAddress,Balance
0x4c8C7bd2B8f3FD9F929260FeE1B3cB239AeaBB10,2
0x4B42B179150C0Fb00f976ee742F06A951c4c5A5c,2
0x4524D8B80b5fd30cadB864eeA69ba959B80FE07a,2
0x4417E578Ad037A0E98206B336ef6c29d7B439E39,2
0x3F1F0b03cd9d7FD1339C432ddF1B1910701Cb3d1,2
0x3d490Af22e74C38d9EEc574375c783047664F65C,2
0x364221b9E8c2Cc21387B5D0887d6315CF2f00989,2
0x3201969105605dAffD5DD7394F68D241DaEcA69d,2
0x31936e96bA0818f18f541027B7B0D77875FE0a27,2
0x31285b9A3deB35dE9C86B173E466D6c6319a11A5,2
0x2c64f2cCC998613a69b667623F65AEb75E157A24,2
0x2A6313dE8E9048E40a703c5E4869030A5c93979D,2
0x25cF001601ab932DAB370D86AcD2F2046634AA2f,2
0x18Cd7c32936Bc7E6c05785f2C421DE45eeca25f2,2
0x168feF2fD1AF371625B2593468620185Cea904FF,2
0x1415F451Bf7FBdAe95182d89Ebe7B0c7793A1a22,2
0x13FE7Ee4005132DDf3750f25e76cc541506137B6,2
0x0bc805A7be3FeaC9567066EC0EB332CDF56f14C5,2
0x05747fc55e8156F2337a5e525f5c5818BD8f195F,2
0xFf0b80B9347E5C7c320F8327771B2ab9CDC66851,1
0xFe76A85108A414379803FEB60791dFeb856cb987,1
0xFe4E39499d386f8752B4F7085eC489eefbe729ac,1
0xFD52d26CBD7a6318DdEe9340EC24872289C77B0D,1
0xfC0122C52B31e3FE3B6C23A67a285AD1Aa051FC9,1
0xfB18d16Efc6C325DBA111d26891C177C04031C8D,1
0xfA17ED2d924c31F3913e9DE3AaEDA98fd45a0088,1
0xF8Fd4eF6d374cEf4a815452B170476242e9b5D94,1
0xF80aC6b6EE7aBFd31085524e8D72e05D21553C2A,1
0xF7C1FD73cf5385d84bc82B15DDEeEE2f562ABcda,1
0xf7709E2EcbfAb53BA5CAec3f75b22E95841deE90,1
0xf56E55e35d2CCa5A34F5Ba568454974424aEA0F4,1
0xf53b93990182D50164e5a056B5f083E5f1162783,1
0xF5289fa4cC7f8894EE094e244079D83f0EaB24E6,1
0xf4f556fEE2128A07f9c65CE4aeEADe6d9E1D48F8,1
0xF412130f27Fd309a78CbB91BcE24890ea17C6EEf,1
0xf3F392f0f7612D2CADf4833b3D6f039dF02a4ccD,1
0xF3666c1FaCCADe3FC70dA18FB7fEb0BF662ad466,1
0xeE669e42A6613C565C3d524643a317F99DD29fD8,1
0xee101482300e48eda4C070F2028a942bBEA8190B,1
0xEdA2a17EDe629131E7284E45479E752ea78b011b,1
0xEBc1A284B79693e28d0Ad391f3D76B0bdfC1ff19,1
0xe887f05e6cdEBbCEF6BF342a48DCF804Fc5F5dfF,1
0xE7e23F5bC718127D7758D4f2E0b0326f0F62E236,1
0xE6B96f50C7e11947a93047e4de8c246117F9A017,1
0xe66AdA60dEcCa6837aA2D77E024aF4Fee841b189,1
0xe58398dc2010C5AB9388f37C98111C8d30c9ACEa,1
0xE52480532290a656DA3117c3A68AB62e3Dd6Cc62,1
0xE35F4e993fa02345d9E58f6d9c12272273945D3e,1
0xE3093c9517c94724eCed7530C5880503da719616,1
0xe2afF42E0cfa2Bed40A5aeeBd61a9e955f756785,1
0xE29Deca59f05d854e0A7f830E66C6d25033DB973,1
0xE17E4d50A9b5c7eb6F831d623534504F05FbC19A,1
0xE0713083AC89A771A3c1765B9f291C83Fb88c859,1
0xDeACc245A05562589427E70D6bf0B2DC95a27dd1,1
0xDE8d508057F40e95D4A78b9b931Eb7AEd1206288,1
0xDD22a9Ef6DdccE1FD25782e12f6170AeACa43B93,1
0xda83a95E13B88c1eA121A3cB42FDb3F078449F07,1
0xD9369e9E1c9d3c4f97a1aB76f2bEFDb4Bfa01AB5,1
0xD8C9194B9B1Ccb61ccA565228020BBBF835860d5,1
0xD626DD161654D559dB64824D8F5b7f4FcA9E654C,1
0xd4e1BFd97102f1dd8c6d70Cb074E97e0C1985A98,1
0xD37D03B300a92d6266b6aaA1a07289c7bB6f505e,1
0xd3217C07D938F7c12d55e2dDEB4eD839456FF352,1
0xD2d9e598098b3d43aFC2c5F9EEF70F9Af2073143,1
0xd1AFE04dd0D0defF153f60aaE8bDE7dcFb679789,1
0xD16bf30532EA2A46807C5fFcc56471050CaB1d7F,1
0xd066c68f283F32305cC0399ECAFDE3d94652B722,1
0xd03aD8D302A68050A6967c8895E544F666C6fC89,1
0xcf2C7BF3bEF78F179EEB5a730c6C791076898D5a,1
0xCE16b9b484aD110203B11C41682C83999FAb2885,1
0xCDbbC8F269DA7387b9893CFa6CCa7cd9AFC34985,1
0xcb19AD82D91211ec3A84D32329AA2811edC6866F,1
0xcA2324EDD888cc6947201937a1f5889fEAFD923e,1
0xC9BA65630711B30c5F8e05be1e51c822ACD96208,1
0xC966BaDDA539A418c90ca7a3eacB36D140B4eD84,1
